STATUS,FAMILY,NAME,TITLE,PRIORITY,BASELINE-IMPACT
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-4 (6),USE OF INFORMATION ASSURANCE PRODUCTS,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-4 (6)(a),USE OF INFORMATION ASSURANCE PRODUCTS,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-4 (6)(b),USE OF INFORMATION ASSURANCE PRODUCTS,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-4 (7),NIAP-APPROVED  PROTECTION PROFILES,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-4 (7)(a),NIAP-APPROVED  PROTECTION PROFILES,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-4 (7)(b),NIAP-APPROVED  PROTECTION PROFILES,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-4 (8),CONTINUOUS MONITORING PLAN,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-4 (9),FUNCTIONS / PORTS / PROTOCOLS / SERVICES IN USE,NA,"MODERATE,HIGH"
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-4 (10),USE OF APPROVED PIV PRODUCTS,NA,"LOW,MODERATE,HIGH"
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-5,INFORMATION SYSTEM DOCUMENTATION,P2,"LOW,MODERATE,HIGH"
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-5a.,INFORMATION SYSTEM DOCUMENTATION,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-5a.1.,INFORMATION SYSTEM DOCUMENTATION,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-5a.2.,INFORMATION SYSTEM DOCUMENTATION,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-5a.3.,INFORMATION SYSTEM DOCUMENTATION,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-5b.,INFORMATION SYSTEM DOCUMENTATION,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-5b.1.,INFORMATION SYSTEM DOCUMENTATION,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-5b.2.,INFORMATION SYSTEM DOCUMENTATION,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-5b.3.,INFORMATION SYSTEM DOCUMENTATION,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-5c.,INFORMATION SYSTEM DOCUMENTATION,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-5d.,INFORMATION SYSTEM DOCUMENTATION,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-5e.,INFORMATION SYSTEM DOCUMENTATION,NA,NA
[Withdrawn: Incorporated into SA-4 (1)].,SYSTEM AND SERVICES ACQUISITION,SA-5 (1),FUNCTIONAL PROPERTIES OF SECURITY CONTROLS,NA,NA
[Withdrawn: Incorporated into SA-4 (2)].,SYSTEM AND SERVICES ACQUISITION,SA-5 (2),SECURITY-RELEVANT EXTERNAL SYSTEM INTERFACES,NA,NA
[Withdrawn: Incorporated into SA-4 (2)].,SYSTEM AND SERVICES ACQUISITION,SA-5 (3),HIGH-LEVEL DESIGN,NA,NA
[Withdrawn: Incorporated into SA-4 (2)].,SYSTEM AND SERVICES ACQUISITION,SA-5 (4),LOW-LEVEL DESIGN,NA,NA
[Withdrawn: Incorporated into SA-4 (2)].,SYSTEM AND SERVICES ACQUISITION,SA-5 (5),SOURCE CODE,NA,NA
[Withdrawn: Incorporated into CM-10 and SI-7].,SYSTEM AND SERVICES ACQUISITION,SA-6,SOFTWARE USAGE RESTRICTIONS,NA,NA
[Withdrawn: Incorporated into CM-11 and SI-7].,SYSTEM AND SERVICES ACQUISITION,SA-7,USER-INSTALLED SOFTWARE,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-8,SECURITY ENGINEERING PRINCIPLES,P1,"MODERATE,HIGH"
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-9,EXTERNAL INFORMATION SYSTEM SERVICES,P1,"LOW,MODERATE,HIGH"
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-9a.,EXTERNAL INFORMATION SYSTEM SERVICES,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-9b.,EXTERNAL INFORMATION SYSTEM SERVICES,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-9c.,EXTERNAL INFORMATION SYSTEM SERVICES,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-9 (1),RISK ASSESSMENTS / ORGANIZATIONAL APPROVALS,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-9 (1)(a),RISK ASSESSMENTS / ORGANIZATIONAL APPROVALS,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-9 (1)(b),RISK ASSESSMENTS / ORGANIZATIONAL APPROVALS,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-9 (2),IDENTIFICATION OF FUNCTIONS / PORTS / PROTOCOLS / SERVICES,NA,"MODERATE,HIGH"
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-9 (3),ESTABLISH / MAINTAIN TRUST RELATIONSHIP WITH PROVIDERS,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-9 (4),CONSISTENT INTERESTS OF CONSUMERS AND PROVIDERS,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-9 (5),"PROCESSING, STORAGE, AND SERVICE LOCATION",NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-10,DEVELOPER CONFIGURATION MANAGEMENT,P1,"MODERATE,HIGH"
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-10a.,DEVELOPER CONFIGURATION MANAGEMENT,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-10b.,DEVELOPER CONFIGURATION MANAGEMENT,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-10c.,DEVELOPER CONFIGURATION MANAGEMENT,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-10d.,DEVELOPER CONFIGURATION MANAGEMENT,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-10e.,DEVELOPER CONFIGURATION MANAGEMENT,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-10 (1),SOFTWARE / FIRMWARE INTEGRITY VERIFICATION,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-10 (2),ALTERNATIVE CONFIGURATION MANAGEMENT PROCESSES,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-10 (3),HARDWARE INTEGRITY VERIFICATION,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-10 (4),TRUSTED GENERATION,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-10 (5),MAPPING INTEGRITY FOR VERSION CONTROL,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-10 (6),TRUSTED DISTRIBUTION,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-11,DEVELOPER SECURITY TESTING AND EVALUATION,P1,"MODERATE,HIGH"
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-11a.,DEVELOPER SECURITY TESTING AND EVALUATION,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-11b.,DEVELOPER SECURITY TESTING AND EVALUATION,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-11c.,DEVELOPER SECURITY TESTING AND EVALUATION,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-11d.,DEVELOPER SECURITY TESTING AND EVALUATION,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-11e.,DEVELOPER SECURITY TESTING AND EVALUATION,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-11 (1),STATIC CODE ANALYSIS,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-11 (2),THREAT AND VULNERABILITY ANALYSES,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-11 (3),INDEPENDENT VERIFICATION OF ASSESSMENT PLANS / EVIDENCE,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-11 (3)(a),INDEPENDENT VERIFICATION OF ASSESSMENT PLANS / EVIDENCE,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-11 (3)(b),INDEPENDENT VERIFICATION OF ASSESSMENT PLANS / EVIDENCE,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-11 (4),MANUAL CODE REVIEWS,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-11 (5),PENETRATION TESTING,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-11 (6),ATTACK SURFACE REVIEWS,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-11 (7),VERIFY SCOPE OF TESTING / EVALUATION,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-11 (8),DYNAMIC CODE ANALYSIS,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-12,SUPPLY CHAIN PROTECTION,P1,HIGH
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-12 (1),ACQUISITION STRATEGIES / TOOLS / METHODS,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-12 (2),SUPPLIER REVIEWS,NA,NA
[Withdrawn: Incorporated into SA-12 (1)].,SYSTEM AND SERVICES ACQUISITION,SA-12 (3),TRUSTED SHIPPING AND WAREHOUSING,NA,NA
[Withdrawn: Incorporated into SA-12 (13)].,SYSTEM AND SERVICES ACQUISITION,SA-12 (4),DIVERSITY OF SUPPLIERS,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-12 (5),LIMITATION OF HARM,NA,NA
[Withdrawn: Incorporated into SA-12 (1)].,SYSTEM AND SERVICES ACQUISITION,SA-12 (6),MINIMIZING PROCUREMENT TIME,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-12 (7),ASSESSMENTS PRIOR TO SELECTION / ACCEPTANCE / UPDATE,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-12 (8),USE OF ALL-SOURCE INTELLIGENCE,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-12 (9),OPERATIONS SECURITY,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-12 (10),VALIDATE AS GENUINE AND NOT ALTERED,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-12 (11),"PENETRATION TESTING / ANALYSIS OF ELEMENTS, PROCESSES, AND ACTORS",NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-12 (12),INTER-ORGANIZATIONAL AGREEMENTS,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-12 (13),CRITICAL INFORMATION SYSTEM COMPONENTS,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-12 (14),IDENTITY AND TRACEABILITY,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-12 (15),PROCESSES TO ADDRESS WEAKNESSES OR DEFICIENCIES,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-13,TRUSTWORTHINESS,P0,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-13a.,TRUSTWORTHINESS,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-13b.,TRUSTWORTHINESS,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-14,CRITICALITY ANALYSIS,P0,NA
[Withdrawn: Incorporated into SA-20].,SYSTEM AND SERVICES ACQUISITION,SA-14 (1),CRITICAL COMPONENTS WITH  NO VIABLE ALTERNATIVE SOURCING,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-15,"DEVELOPMENT PROCESS, STANDARDS, AND TOOLS",P2,HIGH
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-15a.,"DEVELOPMENT PROCESS, STANDARDS, AND TOOLS",NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-15a.1.,"DEVELOPMENT PROCESS, STANDARDS, AND TOOLS",NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-15a.2.,"DEVELOPMENT PROCESS, STANDARDS, AND TOOLS",NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-15a.3.,"DEVELOPMENT PROCESS, STANDARDS, AND TOOLS",NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-15a.4.,"DEVELOPMENT PROCESS, STANDARDS, AND TOOLS",NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-15b.,"DEVELOPMENT PROCESS, STANDARDS, AND TOOLS",NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-15 (1),QUALITY METRICS,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-15 (1)(a),QUALITY METRICS,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-15 (1)(b),QUALITY METRICS,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-15 (2),SECURITY TRACKING TOOLS,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-15 (3),CRITICALITY ANALYSIS,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-15 (4),THREAT MODELING / VULNERABILITY ANALYSIS,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-15 (4)(a),THREAT MODELING / VULNERABILITY ANALYSIS,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-15 (4)(b),THREAT MODELING / VULNERABILITY ANALYSIS,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-15 (4)(c),THREAT MODELING / VULNERABILITY ANALYSIS,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-15 (5),ATTACK SURFACE REDUCTION,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-15 (6),CONTINUOUS IMPROVEMENT,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-15 (7),AUTOMATED VULNERABILITY ANALYSIS,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-15 (7)(a),AUTOMATED VULNERABILITY ANALYSIS,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-15 (7)(b),AUTOMATED VULNERABILITY ANALYSIS,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-15 (7)(c),AUTOMATED VULNERABILITY ANALYSIS,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-15 (7)(d),AUTOMATED VULNERABILITY ANALYSIS,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-15 (8),REUSE OF THREAT / VULNERABILITY INFORMATION,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-15 (9),USE OF LIVE DATA,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-15 (10),INCIDENT RESPONSE PLAN,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-15 (11),ARCHIVE INFORMATION SYSTEM / COMPONENT,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-16,DEVELOPER-PROVIDED TRAINING,P2,HIGH
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-17,DEVELOPER SECURITY ARCHITECTURE AND DESIGN,P1,HIGH
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-17a.,DEVELOPER SECURITY ARCHITECTURE AND DESIGN,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-17b.,DEVELOPER SECURITY ARCHITECTURE AND DESIGN,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-17c.,DEVELOPER SECURITY ARCHITECTURE AND DESIGN,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-17 (1),FORMAL POLICY MODEL,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-17 (1)(a),FORMAL POLICY MODEL,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-17 (1)(b),FORMAL POLICY MODEL,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-17 (2),SECURITY-RELEVANT COMPONENTS,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-17 (2)(a),SECURITY-RELEVANT COMPONENTS,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-17 (2)(b),SECURITY-RELEVANT COMPONENTS,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-17 (3),FORMAL CORRESPONDENCE,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-17 (3)(a),FORMAL CORRESPONDENCE,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-17 (3)(b),FORMAL CORRESPONDENCE,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-17 (3)(c),FORMAL CORRESPONDENCE,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-17 (3)(d),FORMAL CORRESPONDENCE,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-17 (3)(e),FORMAL CORRESPONDENCE,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-17 (4),INFORMAL CORRESPONDENCE,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-17 (4)(a),INFORMAL CORRESPONDENCE,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-17 (4)(b),INFORMAL CORRESPONDENCE,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-17 (4)(c),INFORMAL CORRESPONDENCE,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-17 (4)(d),INFORMAL CORRESPONDENCE,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-17 (4)(e),INFORMAL CORRESPONDENCE,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-17 (5),CONCEPTUALLY SIMPLE DESIGN,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-17 (5)(a),CONCEPTUALLY SIMPLE DESIGN,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-17 (5)(b),CONCEPTUALLY SIMPLE DESIGN,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-17 (6),STRUCTURE FOR TESTING,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-17 (7),STRUCTURE FOR LEAST PRIVILEGE,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-18,TAMPER RESISTANCE AND DETECTION,P0,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-18 (1),MULTIPLE PHASES OF SDLC,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-18 (2),"INSPECTION OF INFORMATION SYSTEMS, COMPONENTS, OR DEVICES",NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-19,COMPONENT AUTHENTICITY,P0,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-19a.,COMPONENT AUTHENTICITY,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-19b.,COMPONENT AUTHENTICITY,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-19 (1),ANTI-COUNTERFEIT TRAINING,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-19 (2),CONFIGURATION CONTROL FOR COMPONENT SERVICE / REPAIR,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-19 (3),COMPONENT DISPOSAL,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-19 (4),ANTI-COUNTERFEIT SCANNING,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-20,CUSTOMIZED DEVELOPMENT OF CRITICAL COMPONENTS,P0,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-21,DEVELOPER SCREENING,P0,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-21a.,DEVELOPER SCREENING,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-21b.,DEVELOPER SCREENING,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-21 (1),VALIDATION OF SCREENING,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-22,UNSUPPORTED SYSTEM COMPONENTS,P0,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-22a.,UNSUPPORTED SYSTEM COMPONENTS,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-22b.,UNSUPPORTED SYSTEM COMPONENTS,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-22 (1),ALTERNATIVE SOURCES FOR CONTINUED SUPPORT,NA,NA
ACTIVE,SYSTEM AND COMMUNICATIONS PROTECTION,SC-1,SYSTEM AND COMMUNICATIONS PROTECTION POLICY AND PROCEDURES,P1,"LOW,MODERATE,HIGH"
ACTIVE,SYSTEM AND COMMUNICATIONS PROTECTION,SC-1a.,SYSTEM AND COMMUNICATIONS PROTECTION POLICY AND PROCEDURES,NA,NA
ACTIVE,SYSTEM AND COMMUNICATIONS PROTECTION,SC-1a.1.,SYSTEM AND COMMUNICATIONS PROTECTION POLICY AND PROCEDURES,NA,NA
ACTIVE,SYSTEM AND COMMUNICATIONS PROTECTION,SC-1a.2.,SYSTEM AND COMMUNICATIONS PROTECTION POLICY AND PROCEDURES,NA,NA
ACTIVE,SYSTEM AND COMMUNICATIONS PROTECTION,SC-1b.,SYSTEM AND COMMUNICATIONS PROTECTION POLICY AND PROCEDURES,NA,NA
ACTIVE,SYSTEM AND COMMUNICATIONS PROTECTION,SC-1b.1.,SYSTEM AND COMMUNICATIONS PROTECTION POLICY AND PROCEDURES,NA,NA
ACTIVE,SYSTEM AND COMMUNICATIONS PROTECTION,SC-1b.2.,SYSTEM AND COMMUNICATIONS PROTECTION POLICY AND PROCEDURES,NA,NA
ACTIVE,SYSTEM AND COMMUNICATIONS PROTECTION,SC-2,APPLICATION PARTITIONING,P1,"MODERATE,HIGH"
ACTIVE,SYSTEM AND COMMUNICATIONS PROTECTION,SC-2 (1),INTERFACES FOR NON-PRIVILEGED USERS,NA,NA
ACTIVE,SYSTEM AND COMMUNICATIONS PROTECTION,SC-3,SECURITY FUNCTION ISOLATION,P1,HIGH
ACTIVE,SYSTEM AND COMMUNICATIONS PROTECTION,SC-3 (1),HARDWARE SEPARATION,NA,NA
ACTIVE,SYSTEM AND COMMUNICATIONS PROTECTION,SC-3 (2),ACCESS / FLOW CONTROL FUNCTIONS,NA,NA
ACTIVE,SYSTEM AND COMMUNICATIONS PROTECTION,SC-3 (3),MINIMIZE NONSECURITY FUNCTIONALITY,NA,NA
ACTIVE,SYSTEM AND COMMUNICATIONS PROTECTION,SC-3 (4),MODULE COUPLING AND COHESIVENESS,NA,NA
ACTIVE,SYSTEM AND COMMUNICATIONS PROTECTION,SC-3 (5),LAYERED STRUCTURES,NA,NA
ACTIVE,SYSTEM AND COMMUNICATIONS PROTECTION,SC-4,INFORMATION IN SHARED RESOURCES,P1,"MODERATE,HIGH"
[Withdrawn: Incorporated into SC-4].,SYSTEM AND COMMUNICATIONS PROTECTION,SC-4 (1),SECURITY LEVELS,NA,NA
ACTIVE,SYSTEM AND COMMUNICATIONS PROTECTION,SC-4 (2),PERIODS PROCESSING,NA,NA
ACTIVE,SYSTEM AND COMMUNICATIONS PROTECTION,SC-5,DENIAL OF SERVICE PROTECTION,P1,"LOW,MODERATE,HIGH"
ACTIVE,SYSTEM AND COMMUNICATIONS PROTECTION,SC-5 (1),RESTRICT INTERNAL USERS,NA,NA
ACTIVE,SYSTEM AND COMMUNICATIONS PROTECTION,SC-5 (2),EXCESS CAPACITY / BANDWIDTH / REDUNDANCY,NA,NA
ACTIVE,SYSTEM AND COMMUNICATIONS PROTECTION,SC-5 (3),DETECTION / MONITORING,NA,NA
ACTIVE,SYSTEM AND COMMUNICATIONS PROTECTION,SC-5 (3)(a),DETECTION / MONITORING,NA,NA
ACTIVE,SYSTEM AND COMMUNICATIONS PROTECTION,SC-5 (3)(b),DETECTION / MONITORING,NA,NA
ACTIVE,SYSTEM AND COMMUNICATIONS PROTECTION,SC-6,RESOURCE AVAILABILITY,P0,NA
ACTIVE,SYSTEM AND COMMUNICATIONS PROTECTION,SC-7,BOUNDARY PROTECTION,P1,"LOW,MODERATE,HIGH"
ACTIVE,SYSTEM AND COMMUNICATIONS PROTECTION,SC-7a.,BOUNDARY PROTECTION,NA,NA
ACTIVE,SYSTEM AND COMMUNICATIONS PROTECTION,SC-7b.,BOUNDARY PROTECTION,NA,NA
ACTIVE,SYSTEM AND COMMUNICATIONS PROTECTION,SC-7c.,BOUNDARY PROTECTION,NA,NA
[Withdrawn: Incorporated into SC-7].,SYSTEM AND COMMUNICATIONS PROTECTION,SC-7 (1),PHYSICALLY SEPARATED SUBNETWORKS,NA,NA
[Withdrawn: Incorporated into SC-7].,SYSTEM AND COMMUNICATIONS PROTECTION,SC-7 (2),PUBLIC ACCESS,NA,NA
ACTIVE,SYSTEM AND COMMUNICATIONS PROTECTION,SC-7 (3),ACCESS POINTS,NA,"MODERATE,HIGH"
ACTIVE,SYSTEM AND COMMUNICATIONS PROTECTION,SC-7 (4),EXTERNAL TELECOMMUNICATIONS SERVICES,NA,"MODERATE,HIGH"
ACTIVE,SYSTEM AND COMMUNICATIONS PROTECTION,SC-7 (4)(a),EXTERNAL TELECOMMUNICATIONS SERVICES,NA,NA
ACTIVE,SYSTEM AND COMMUNICATIONS PROTECTION,SC-7 (4)(b),EXTERNAL TELECOMMUNICATIONS SERVICES,NA,NA
ACTIVE,SYSTEM AND COMMUNICATIONS PROTECTION,SC-7 (4)(c),EXTERNAL TELECOMMUNICATIONS SERVICES,NA,NA
ACTIVE,SYSTEM AND COMMUNICATIONS PROTECTION,SC-7 (4)(d),EXTERNAL TELECOMMUNICATIONS SERVICES,NA,NA
ACTIVE,SYSTEM AND COMMUNICATIONS PROTECTION,SC-7 (4)(e),EXTERNAL TELECOMMUNICATIONS SERVICES,NA,NA
ACTIVE,SYSTEM AND COMMUNICATIONS PROTECTION,SC-7 (5),DENY BY DEFAULT / ALLOW BY EXCEPTION,NA,"MODERATE,HIGH"
[Withdrawn: Incorporated into SC-7 (18)].,SYSTEM AND COMMUNICATIONS PROTECTION,SC-7 (6),RESPONSE TO RECOGNIZED FAILURES,NA,NA
ACTIVE,SYSTEM AND COMMUNICATIONS PROTECTION,SC-7 (7),PREVENT SPLIT TUNNELING FOR REMOTE DEVICES,NA,"MODERATE,HIGH"
ACTIVE,SYSTEM AND COMMUNICATIONS PROTECTION,SC-7 (8),ROUTE TRAFFIC TO AUTHENTICATED PROXY SERVERS,NA,HIGH
ACTIVE,SYSTEM AND COMMUNICATIONS PROTECTION,SC-7 (9),RESTRICT THREATENING OUTGOING COMMUNICATIONS TRAFFIC,NA,NA
